T_K,J_exp,J_calc,J_trap1,J_trap2,J_trap3,J_trap4
8.086400146484379547e+02,1.086126985125795456e+18,1.084451304515336192e+18,1.174394311076573600e+16,6.169622323895923200e+17,4.524673904817829120e+17,8.846669311953816000e+15
8.088976862980780425e+02,1.073931558713147008e+18,1.082200130066836864e+18,1.168048417550545200e+16,6.138253719377733120e+17,4.533389669566312960e+17,8.913435577635386000e+15
8.095699462890629547e+02,1.071576600024869376e+18,1.076341078225770112e+18,1.151591389966010800e+16,6.056769318374503680e+17,4.555893552071569280e+17,9.088885723019396000e+15
8.102800292968750000e+02,1.063711284005453184e+18,1.070191941444107392e+18,1.134484721835889600e+16,5.971690087611330560e+17,4.579008568819952000e+17,9.277708903000382000e+15
8.106184645432699654e+02,1.055890284392882944e+18,1.067279079379128448e+18,1.126455126487605600e+16,5.931593119357320960e+17,4.589723676390177920e+17,9.369333435231742000e+15
8.114499511718750000e+02,1.049638375535016832e+18,1.060147323317593856e+18,1.106898098513416000e+16,5.833707816572359680e+17,4.615630630022791680e+17,9.596705479232576000e+15
8.116623535156260232e+02,1.039250278179571712e+18,1.058340462635419776e+18,1.102004566947854000e+16,5.809085632965550080e+17,4.621991815613326080e+17,9.656188419981660000e+15
8.121500244140629547e+02,1.034470513348184576e+18,1.054191952046199936e+18,1.090769130968369400e+16,5.752553665431862400e+17,4.636596951494954240e+17,9.792759884516814000e+15
8.123800048828129547e+02,1.031137733474014208e+18,1.052235558066200192e+18,1.085470617480165600e+16,5.725893783871514240e+17,4.643484580030879360e+17,9.857165551396546000e+15
8.133199462890629547e+02,1.029755788550511488e+18,1.044310494343414656e+18,1.064296685297962800e+16,5.618769206754526720e+17,4.670393409974919680e+17,1.012725676073338200e+16
8.135500488281250000e+02,1.026584647525713024e+18,1.042382873480216064e+18,1.059197517031621000e+16,5.592872078216021120e+17,4.676757644703512960e+17,1.019462833849252200e+16
8.139624218750000182e+02,1.021557236534629120e+18,1.038937076114544512e+18,1.050118257788014400e+16,5.546690717541316480e+17,4.688006703463962880e+17,1.031624445584222200e+16
8.147199707031250000e+02,1.019222406661900672e+18,1.032631822953506944e+18,1.033606390366133800e+16,5.462514224811731200e+17,4.708217746847897600e+17,1.054224721993771000e+16
8.147199707031250000e+02,1.013581652997251712e+18,1.032631822953506944e+18,1.033606390366133800e+16,5.462514224811731200e+17,4.708217746847897600e+17,1.054224721993771000e+16
8.154069073016829634e+02,1.005578889317529984e+18,1.026944308309908480e+18,1.018835587265092200e+16,5.386983116348013440e+17,4.725995605918263040e+17,1.075031828683080200e+16
8.158992138671879957e+02,1.000975888000459776e+18,1.022903097130596480e+18,1.008483712419535800e+16,5.333792441345115520e+17,4.738085129826199040e+17,1.090321542131295200e+16
8.163599853515629547e+02,9.928165005066339840e+17,1.019120748886156544e+18,9.987949349933042000e+15,5.284008936526630400e+17,4.749400249848480000e+17,1.104631861056200600e+16
8.170599365234379547e+02,9.865082791979004160e+17,1.013423631142080640e+18,9.844024477927470000e+15,5.209712911343935360e+17,4.765659951933487360e+17,1.126919735067279400e+16
8.172900390625000000e+02,9.825896001568020480e+17,1.011551347534989056e+18,9.796750140488846000e+15,5.185304960625642240e+17,4.770993868782081280e+17,1.134253358015403200e+16
8.179899902343750000e+02,9.765721098652152320e+17,1.005898819723292928e+18,9.655812575873436000e+15,5.112246175720938240e+17,4.786381602432104960e+17,1.157066977053068400e+16
8.186999511718750000e+02,9.717223149955660800e+17,1.000194111378229632e+18,9.514780830813114000e+15,5.038947465370151680e+17,4.801417962417497600e+17,1.180557405700468800e+16
8.189299926757820458e+02,9.679490794736924160e+17,9.983545480340418560e+17,9.469679035850840000e+15,5.015447435055164800e+17,4.806112018308460160e+17,1.188278532671104200e+16
8.191600341796879547e+02,9.641135680723930880e+17,9.965149846898631680e+17,9.424577240888792000e+15,4.991947404740293760e+17,4.810806074199399680e+17,1.195999659641701600e+16
8.198699951171879547e+02,9.596523257495207680e+17,9.908705898633356800e+17,9.287595862198754000e+15,4.920363709925644160e+17,4.824615894349338880e+17,1.220255875600850600e+16
8.203299560546879547e+02,9.568832161764102400e+17,9.872236594886684160e+17,9.199515032163860000e+15,4.874270226989464960e+17,4.833359369955646720e+17,1.236099021739359000e+16
8.205699462890629547e+02,9.523275746103508480e+17,9.853330941341058560e+17,9.154385256528598000e+15,4.850577439794597760e+17,4.837662474493218560e+17,1.244532594596020800e+16
8.212700195312500000e+02,9.484429125853960960e+17,9.798287886891368960e+17,9.023455778069608000e+15,4.781773318107786240e+17,4.849990311675630080e+17,1.269279218540077400e+16
8.217303906250000409e+02,9.428636747735544320e+17,9.762314718625201920e+17,8.938870146777644000e+15,4.737188813586554240e+17,4.857612816423607680e+17,1.285873362696949800e+16
8.224399414062500000e+02,9.367064217511288320e+17,9.707019965467027200e+17,8.809514513106526000e+15,4.668916118005635840e+17,4.869035480382524800e+17,1.311666117118863600e+16
8.226700439453129547e+02,9.258063132139285760e+17,9.689221903741080320e+17,8.768476655094054000e+15,4.647178467971119360e+17,4.872441868313958400e+17,1.320232913857687600e+16
8.229100341796879547e+02,9.286954716578635520e+17,9.670659044667796480e+17,8.725675366578212000e+15,4.624506733240204160e+17,4.875994631535807360e+17,1.329167832896676800e+16
8.232665452223559441e+02,9.192540898904369920e+17,9.643083488269218560e+17,8.662093062756329000e+15,4.590827347039093760e+17,4.881272343455512960e+17,1.342440861739036800e+16
8.243099365234379547e+02,9.205970269308488960e+17,9.562944858421364480e+17,8.479894781713332000e+15,4.493995515654039680e+17,4.895420509753049600e+17,1.382192279464214800e+16
8.247800292968750000e+02,9.181972139134213120e+17,9.527106174764552960e+17,8.399654494818295000e+15,4.451202175406884480e+17,4.901166102662544640e+17,1.400551480887795200e+16
8.250100097656250000e+02,9.133384197826584320e+17,9.509594847009608960e+17,8.360549962043084000e+15,4.430334825742195200e+17,4.903925503477909760e+17,1.409570154001461400e+16
8.254799804687500000e+02,9.136916577579215360e+17,9.473864665680419840e+17,8.281020627394506000e+15,4.387866081187895040e+17,4.909431433365088000e+17,1.428098135016345600e+16
8.259499511718750000e+02,9.089915729130999040e+17,9.438350184893258240e+17,8.202998123061087000e+15,4.346084939945260800e+17,4.914412473077250560e+17,1.447013359426870600e+16
8.267207876352169933e+02,9.042199957060899840e+17,9.380286889491151360e+17,8.076345822529870000e+15,4.278164024070256640e+17,4.922113329708700160e+17,1.478393895728989400e+16
8.270646127554090299e+02,8.971515725322101760e+17,9.354496210400963840e+17,8.020615605554279000e+15,4.248219613319996160e+17,4.925277251876885760e+17,1.492596731605997800e+16
8.275899658203129547e+02,8.877912032012271360e+17,9.315199077191828480e+17,7.936247908071204000e+15,4.202831307131589760e+17,4.929826239253991040e+17,1.514521471454256400e+16
8.280500488281250000e+02,8.823543125053016320e+17,9.280934997646068480e+17,7.863438174401064000e+15,4.163582663921083520e+17,4.933419442842091520e+17,1.534027906660421400e+16
8.287600097656250000e+02,8.797769372976144640e+17,9.228255912917786880e+17,7.752488571443409000e+15,4.103676699227649280e+17,4.938443992765316480e+17,1.564548142521711600e+16
8.292199707031250000e+02,8.803220026663310080e+17,9.194239262731255040e+17,7.681420361707889000e+15,4.065246969123425280e+17,4.941398255217332480e+17,1.584563992597305400e+16
8.296899414062500000e+02,8.769742671174446080e+17,9.159634492808856320e+17,7.609919729941572000e+15,4.026508586933715200e+17,4.943995660321430400e+17,1.605365816752753600e+16
8.301600341796879547e+02,8.750211661992880640e+17,9.125103090418247680e+17,7.539003579245105000e+15,3.988045742320375680e+17,4.946365792173059840e+17,1.626362690860914200e+16
8.306300048828129547e+02,8.712003245316669440e+17,9.090698205753815040e+17,7.468978970946280000e+15,3.950009903932110080e+17,4.948398608440298240e+17,1.647643219365008400e+16
8.308599853515629547e+02,8.642691862223907840e+17,9.073914965457431040e+17,7.435104655433697000e+15,3.931584396600341760e+17,4.949242098332620800e+17,1.658186747469281000e+16
8.318000488281250000e+02,8.573744908819728640e+17,9.005503347031930880e+17,7.298082686480484000e+15,3.856963043025075840e+17,4.952122712019536000e+17,1.701787175980371800e+16
8.320300292968750000e+02,8.511048345044184320e+17,8.988826054879016960e+17,7.265007358612431000e+15,3.838922278804912640e+17,4.952651914262616960e+17,1.712609363756619200e+16
8.325000000000000000e+02,8.450213251432289280e+17,8.954796412205713920e+17,7.197806513488969000e+15,3.802244536232754560e+17,4.953577131316052480e+17,1.734867865038638200e+16
8.329699707031250000e+02,8.408738720490954240e+17,8.920923582575875840e+17,7.131807419230023000e+15,3.766150084305903360e+17,4.954020220122883200e+17,1.757567990265904400e+16
8.335687988281259777e+02,8.371831320426831360e+17,8.877841214930702080e+17,7.048318794508262000e+15,3.720455698039701760e+17,4.954336778863329280e+17,1.786726884199292000e+16
8.341400146484379547e+02,8.369376807067151360e+17,8.836912906166182400e+17,6.969985498497548000e+15,3.677506896485372800e+17,4.954104585852548480e+17,1.815046949902938000e+16
8.346984393780049913e+02,8.344949859768112640e+17,8.797027974544001280e+17,6.894412945799730000e+15,3.636015880385288320e+17,4.953457667771237120e+17,1.843143929065192000e+16
8.350699462890629547e+02,8.312740754957143040e+17,8.770559431025674240e+17,6.844659678686525000e+15,3.608670785557830400e+17,4.952808957264983680e+17,1.862049923331525600e+16
8.353099365234379547e+02,8.233034669120794880e+17,8.753460982050826240e+17,6.812519500724782000e+15,3.591006092058698240e+17,4.952389895918334720e+17,1.874263031244239200e+16
8.360100097656250000e+02,8.170946600084431360e+17,8.703825020364151040e+17,6.720717527777154000e+15,3.540446376960019840e+17,4.950336517035777280e+17,1.910731195767904400e+16
8.362399902343750000e+02,8.093006388403468800e+17,8.687528689001601280e+17,6.690636809400823000e+15,3.523875301805620480e+17,4.949629186437987200e+17,1.922744512039059600e+16
8.369499511718750000e+02,8.049489289092796160e+17,8.637429735592529920e+17,6.599494654932996000e+15,3.473578607836504320e+17,4.946700622719943040e+17,1.960610848836314800e+16
8.376500244140629547e+02,8.012948304652224000e+17,8.588174654460096000e+17,6.510840937839035000e+15,3.424594497524950400e+17,4.943277812520207360e+17,1.998523206040292800e+16
8.381199951171879547e+02,7.964124377749030400e+17,8.555211762962109440e+17,6.452190337216932000e+15,3.392145579990083200e+17,4.940598220615086080e+17,2.024388523887653200e+16
8.383499755859379547e+02,7.946342760717213440e+17,8.539081350603093760e+17,6.423489627717700000e+15,3.376266681123671040e+17,4.939286960576320000e+17,2.037045733971919600e+16
8.388199462890629547e+02,7.965400358809047040e+17,8.506264456501368320e+17,6.366090466019875000e+15,3.344451893285686400e+17,4.936043877017395840e+17,2.063543928032735200e+16
8.395200195312500000e+02,7.916551567452864000e+17,8.457440745978794240e+17,6.281115798127544000e+15,3.297328924087144960e+17,4.930972111635909120e+17,2.103293364238418800e+16
8.397234637920670366e+02,7.872267505405438720e+17,8.443304864454359040e+17,6.256881053466953000e+15,3.283869038585114880e+17,4.929287533950344320e+17,2.115089830577428800e+16
8.399899902343750000e+02,7.829694237038630400e+17,8.424785854891424000e+17,6.225131815377418000e+15,3.266235631860730880e+17,4.927080617443966720e+17,2.130544039963898800e+16
8.406899414062500000e+02,7.803576975409785600e+17,8.376244092111124480e+17,6.142580922136307000e+15,3.220352336018425600e+17,4.920897407948875520e+17,2.171596782668121600e+16
8.413900146484379547e+02,7.760466961710608640e+17,8.327815567894083840e+17,6.061102721467419000e+15,3.175019151272547200e+17,4.914204915244890240e+17,2.213269482343758400e+16
8.416300048828129547e+02,7.708765198586219520e+17,8.311282942920815360e+17,6.033800595765908000e+15,3.159803657861785600e+17,4.911611145325063680e+17,2.227929323291019600e+16
8.423299560546879547e+02,7.658222138660867840e+17,8.263064188293794560e+17,5.954171710327220000e+15,3.115426425299573760e+17,4.904046202944450560e+17,2.270685949939847600e+16
8.428000488281250000e+02,7.645942067684770560e+17,8.230794541681173760e+17,5.901756926585923000e+15,3.086175743800378880e+17,4.898449410078734720e+17,2.300069884563587200e+16
8.432700195312500000e+02,7.617315773319252480e+17,8.198548445003473920e+17,5.849496864777609000e+15,3.057006012441738240e+17,4.892785660485855360e+17,2.329534763056776400e+16
8.437299804687500000e+02,7.612266939862081280e+17,8.167079717770211840e+17,5.799209149422984000e+15,3.028906976780351360e+17,4.886818413187210240e+17,2.358941443137248000e+16
8.441999511718750000e+02,7.590134756084331520e+17,8.134956999826965760e+17,5.748119639577245000e+15,3.000349467901127680e+17,4.880576892668805760e+17,2.389181942456500400e+16
8.446700439453129547e+02,7.563113098355816960e+17,8.102897223250823680e+17,5.697706139846858000e+15,2.972147225310905600e+17,4.873987439938952320e+17,2.419912425900852800e+16
8.451400146484379547e+02,7.515282602947802880e+17,8.070892031644215040e+17,5.647753035226066000e+15,2.944187667513737600e+17,4.867174961892584320e+17,2.450947804416120800e+16
8.453699951171879547e+02,7.463601356314059520e+17,8.055230270348929280e+17,5.623308451042800000e+15,2.930505639750136320e+17,4.863841271336907520e+17,2.466134987045410400e+16
8.458399658203129547e+02,7.458332784795357440e+17,8.023333554581533440e+17,5.574423177115187000e+15,2.903111296569934720e+17,4.856482824079476480e+17,2.497958792348859600e+16
8.467800292968750000e+02,7.398119924403107840e+17,7.959628896236616960e+17,5.477610041550140000e+15,2.848831785869333440e+17,4.841260026912303360e+17,2.562367815032475200e+16
8.470100097656250000e+02,7.334353027245248000e+17,7.944074308495763200e+17,5.454229011823908000e+15,2.835714340040137920e+17,4.837377904531863040e+17,2.578361732160195600e+16
8.474799804687500000e+02,7.327285913053089280e+17,7.912308801134210560e+17,5.406659222798926000e+15,2.809020933827165760e+17,4.829333640209404160e+17,2.611218346654583200e+16
8.480650024414070458e+02,7.289273106322380800e+17,7.872868510298676480e+17,5.348475561221329000e+15,2.776345211700769280e+17,4.818774422828989440e+17,2.652966797893230400e+16
8.484200439453129547e+02,7.288957223053757440e+17,7.848940069520387840e+17,5.313239876934605000e+15,2.756555258251963200e+17,4.812325762253495680e+17,2.678368564592134400e+16
8.487330979567309441e+02,7.259740551114402560e+17,7.827900255573955840e+17,5.282775999505426000e+15,2.739431433154027200e+17,4.806314415889676160e+17,2.701291228541644800e+16
8.495899658203129547e+02,7.243460747255994880e+17,7.770352718600990720e+17,5.199818748627832000e+15,2.692792242624278080e+17,4.789627634038144000e+17,2.764423681115426000e+16
8.500599365234379547e+02,7.227416667026259200e+17,7.738860942119276800e+17,5.155062142121580000e+15,2.667614483093465280e+17,4.780068969542216320e+17,2.799730992387293600e+16
8.507600097656250000e+02,7.209547594186163200e+17,7.692022840690050560e+17,5.089148392161626000e+15,2.630521347462802560e+17,4.765410331386736000e+17,2.853055537909867600e+16
8.512299804687500000e+02,7.176951876895886080e+17,7.660621764039475200e+17,5.045339381892363000e+15,2.605859791634422400e+17,4.755325393099197440e+17,2.889278178316249600e+16
8.514599609375000000e+02,7.089823884519996160e+17,7.645269617231896320e+17,5.024047997497872000e+15,2.593871944005651840e+17,4.750307651012099840e+17,2.907153072715639200e+16
8.519300537109379547e+02,7.040141310785680640e+17,7.613948104384212480e+17,4.981146683610792000e+15,2.569707467335600320e+17,4.739701747011905280e+17,2.944321367734120400e+16
8.525034743088949654e+02,7.015054562110663680e+17,7.575763490904627200e+17,4.929040130073624000e+15,2.540355293083182080e+17,4.726636058545245440e+17,2.989900587152340800e+16
8.530999755859379547e+02,6.980922553920149760e+17,7.536127638271031040e+17,4.875733295997726000e+15,2.510315838938222080e+17,4.712530937484378240e+17,3.038277843765312000e+16
8.531553579477169933e+02,6.968597119141710080e+17,7.532447634196510720e+17,4.870784005051155000e+15,2.507526815710395520e+17,4.711221342773361920e+17,3.042769446433622400e+16
8.538960449218750455e+02,6.934875101724120320e+17,7.483321307349748480e+17,4.805531032976349000e+15,2.470746488691144000e+17,4.693161329447214080e+17,3.103903471943404000e+16
8.542700195312500000e+02,6.955751942174286080e+17,7.458537786065361920e+17,4.772797706846894000e+15,2.452294035560484800e+17,4.683919051838963200e+17,3.135011355363842800e+16
8.542700195312500000e+02,6.938377472719388160e+17,7.458537786065361920e+17,4.772797706846894000e+15,2.452294035560484800e+17,4.683919051838963200e+17,3.135011355363842800e+16
8.554399414062500000e+02,6.943939979959997440e+17,7.381198287855644160e+17,4.672370672355292000e+15,2.395668302993610560e+17,4.653842782660511360e+17,3.234687992565007200e+16
8.560023381159860492e+02,6.899948622921288960e+17,7.344121089071249920e+17,4.625117992451688000e+15,2.369020758269760640e+17,4.638774525495107200e+17,3.283883693725730800e+16
8.563800048828129547e+02,6.847068596729598720e+17,7.319222604522019840e+17,4.593386357941456000e+15,2.351126108664760000e+17,4.628655725248133120e+17,3.316920127043189200e+16
8.563800048828129547e+02,6.781964613191699200e+17,7.319222604522019840e+17,4.593386357941456000e+15,2.351126108664760000e+17,4.628655725248133120e+17,3.316920127043189200e+16
8.571471533203130093e+02,6.709895645249497600e+17,7.268775327040414720e+17,4.530205960697122000e+15,2.315495366750971520e+17,4.607330785092441600e+17,3.385713159362049600e+16
8.573199462890629547e+02,6.709123601660917760e+17,7.257412741683175680e+17,4.515977048227524000e+15,2.307470934782277760e+17,4.602526408323780480e+17,3.401210625525589600e+16
8.582600097656250000e+02,6.698473891174639360e+17,7.195742715882859520e+17,4.439985410274367500e+15,2.264618547996640000e+17,4.575520715252169600e+17,3.487497942040306000e+16
8.589599609375000000e+02,6.676432908498408960e+17,7.149929405537749760e+17,4.384386188959537500e+15,2.233270759491165760e+17,4.554805866118251520e+17,3.553177652089939600e+16
8.594300537109379547e+02,6.649563987153026560e+17,7.119182578270362880e+17,4.347245947796481000e+15,2.212331787224832320e+17,4.540769109576327680e+17,3.597587379933217200e+16
8.596600341796879547e+02,6.615342675277621760e+17,7.104175730429457920e+17,4.329392919805409000e+15,2.202269342277790080e+17,4.533704052041423360e+17,3.619800975707048800e+16
8.600680870643039952e+02,6.565811561282969600e+17,7.077549175645223680e+17,4.297716405662780500e+15,2.184415610135891520e+17,4.521168565342202880e+17,3.659214417563539200e+16
8.606827685546879820e+02,6.540497999311819520e+17,7.037490615847458560e+17,4.250439457165631000e+15,2.157774323380305600e+17,4.502008035695921280e+17,3.719296464461154400e+16
8.610699462890629547e+02,6.494502884832899840e+17,7.012292623195412480e+17,4.220955309695416500e+15,2.141163117567786880e+17,4.489753214065248640e+17,3.757617445823031200e+16
8.617700195312500000e+02,6.463596984112866560e+17,6.966798212154982400e+17,4.168194958818397000e+15,2.111446682626647360e+17,4.467244163202867200e+17,3.827842135908494400e+16
8.622399902343750000e+02,6.456277802321811200e+17,6.936293974681255680e+17,4.133078853476934000e+15,2.091672783359893440e+17,4.451940908625928960e+17,3.875498607207482400e+16
8.627099609375000000e+02,6.442543061697112320e+17,6.905847731490218240e+17,4.098413765114551000e+15,2.072161316745213120e+17,4.436348706088064000e+17,3.923957381034014400e+16
8.631800537109379547e+02,6.438757202959950080e+17,6.875419462489068800e+17,4.063940957485397500e+15,2.052761903451074240e+17,4.420623498859552640e+17,3.972786801656601600e+16
8.634100341796879547e+02,6.399299496947175680e+17,6.860537826988192000e+17,4.047109749526853500e+15,2.043290969269356800e+17,4.412908629735587200e+17,3.996738144215730400e+16
8.641199951171879547e+02,6.370528167986954240e+17,6.814713448299686400e+17,3.996002196681912500e+15,2.014551698142027520e+17,4.388543701601739520e+17,4.072264202252664000e+16
8.645799560546879547e+02,6.342575258485418240e+17,6.785062152700174080e+17,3.963145607059892000e+15,1.996082046032945600e+17,4.372593643551615360e+17,4.121691782963224000e+16
8.650500488281250000e+02,6.325359383907991040e+17,6.754808898531964160e+17,3.929918584626075500e+15,1.977413357991891200e+17,4.356063321904543360e+17,4.172898043437906400e+16
8.655477107121399740e+02,6.290794565286856960e+17,6.722813236022112000e+17,3.894948791728220500e+15,1.957771551952670080e+17,4.338429682786508160e+17,4.227527956315763200e+16
8.659899902343750000e+02,6.259801745564906240e+17,6.694436434364857600e+17,3.864247193910193500e+15,1.940538256694375040e+17,4.322513508764024320e+17,4.276847761743104800e+16
8.662299804687500000e+02,6.253502787245681920e+17,6.679038580884952320e+17,3.847587856804099500e+15,1.931187105758895040e+17,4.313877055702153600e+17,4.303609732552929600e+16
8.669300537109379547e+02,6.264298862199150080e+17,6.634232305264046080e+17,3.799659882502310000e+15,1.904306525950087040e+17,4.288247802416839040e+17,4.383105221176416000e+16
8.676300048828129547e+02,6.245601520484405760e+17,6.589517069520176640e+17,3.752222089638869500e+15,1.877717963213602880e+17,4.262308826543249920e+17,4.463643433757386400e+16
8.680822847806499567e+02,6.222284678731095040e+17,6.560686011402992640e+17,3.721919637846424000e+15,1.860746618717203520e+17,4.245319877854378240e+17,4.516464312966574400e+16
8.687043408203129502e+02,6.177182083874447360e+17,6.521102753007095040e+17,3.680611162885629500e+15,1.837626172015981760e+17,4.221713270688181760e+17,4.589971089538972800e+16
8.690577298677890212e+02,6.114305698133248000e+17,6.498653453018485760e+17,3.657342507884693500e+15,1.824610795339873600e+17,4.208172960459539840e+17,4.632192223206035200e+16
8.695100097656250000e+02,6.046638002550041600e+17,6.469950811513454080e+17,3.627702612001958000e+15,1.808037879238061760e+17,4.190752506476430080e+17,4.686568025040037600e+16
8.697399902343750000e+02,6.047785563975366400e+17,6.455394059744165120e+17,3.612817528411696000e+15,1.799723331221071040e+17,4.181773123550066560e+17,4.714669784257883200e+16
8.704499511718750000e+02,6.039621793281175040e+17,6.410472293745216000e+17,3.566937255954824500e+15,1.774098825734998080e+17,4.154007597554043520e+17,4.801599603084431200e+16
8.709200439453129547e+02,6.035805419125720320e+17,6.380830643862438400e+17,3.537022966944817000e+15,1.757413931902549120e+17,4.135322320574421760e+17,4.860331454662288000e+16
8.711692236328129866e+02,6.036361553870842880e+17,6.365118645141934080e+17,3.521166451787637500e+15,1.748569855018032960e+17,4.125417910760625920e+17,4.891463148764792800e+16
8.716199951171879547e+02,6.017765629192414720e+17,6.336754516957534720e+17,3.492730080735011500e+15,1.732722235426587840e+17,4.107341051268247680e+17,4.948432047039769600e+16
8.723199462890629547e+02,5.999872929154496000e+17,6.292795550565131520e+17,3.448928649306012500e+15,1.708330282590823680e+17,4.079044096162816640e+17,5.037820547840820000e+16
8.730300292968750000e+02,5.991011072251118080e+17,6.248370539746664960e+17,3.405155607588481000e+15,1.683991256447130560e+17,4.049915937969153280e+17,5.130304265388776000e+16
8.732600097656250000e+02,5.923098828587681280e+17,6.233987803558810880e+17,3.391000102099660000e+15,1.676121632962700800e+17,4.040468191854970240e+17,5.160316558199004000e+16
8.737299804687500000e+02,5.898199560678625280e+17,6.204691748768139520e+17,3.362417320880910000e+15,1.660251928096310720e+17,4.020944894043767680e+17,5.222617560713338400e+16
8.744399414062500000e+02,5.874559791544414720e+17,6.160503825830296320e+17,3.319480532275152500e+15,1.636427418082883840e+17,3.991300441041321600e+17,5.317418870608228800e+16
8.749100341796879547e+02,5.891335771312488960e+17,6.131370974263851520e+17,3.291471324493593500e+15,1.620912715085411520e+17,3.971410751446184320e+17,5.381417193702411200e+16
8.753699951171879547e+02,5.830608821851281920e+17,6.102866018485544960e+17,3.264065794781619000e+15,1.605732398052324480e+17,3.951949741216528000e+17,5.444036170959914400e+16
8.758399658203129547e+02,5.844383564056819200e+17,6.073878874342511360e+17,3.236493413661944500e+15,1.590488708937478080e+17,3.931803555929234560e+17,5.509310593840101600e+16
8.761595646784860492e+02,5.832589505667280640e+17,6.054169553230496000e+17,3.217752717324107000e+15,1.580128373296512640e+17,3.918097482100188800e+17,5.553728774544672000e+16
8.767800292968750000e+02,5.798137331487308800e+17,6.016031775773825280e+17,3.181732812514831000e+15,1.560241581459499520e+17,3.891272159776040960e+17,5.641087646131819200e+16
8.770200195312500000e+02,5.758626760864623360e+17,6.001308144970926080e+17,3.167880752905720000e+15,1.552599562624901120e+17,3.880848567204560640e+17,5.675125820397255200e+16
8.777199707031250000e+02,5.731260401917610880e+17,5.958476962087662080e+17,3.127779862682459500e+15,1.530498911798815360e+17,3.850272829958668800e+17,5.775357572112739200e+16
8.781899414062500000e+02,5.687889501563678720e+17,5.929800228291379200e+17,3.101074073873550000e+15,1.515797264085261120e+17,3.829615620076248320e+17,5.843356334010804800e+16
8.789000244140629547e+02,5.691187473359639040e+17,5.886651594921710080e+17,3.061173178201823500e+15,1.493867080494960640e+17,3.798150454386280320e+17,5.947567675349403200e+16
8.791300048828129547e+02,5.656347625785159040e+17,5.872698681530700800e+17,3.048305230463999000e+15,1.486799040266630400e+17,3.787928416769677440e+17,5.981499936026485600e+16
8.795999755859379547e+02,5.663676480150835840e+17,5.844263788554992640e+17,3.022192064973145500e+15,1.472470811991949440e+17,3.766939435211511680e+17,6.051454832641759200e+16
8.801923452524040385e+02,5.675505585062619520e+17,5.808540264940985600e+17,2.989551265754161500e+15,1.454583584062114560e+17,3.740334605327375360e+17,6.140545863267227200e+16
8.805400390625000000e+02,5.667004610988651520e+17,5.787631109019779840e+17,2.970521251993107500e+15,1.444166155910268800e+17,3.724651071516676480e+17,6.193279445493090400e+16
8.810100097656250000e+02,5.642436630604610560e+17,5.759467560755089280e+17,2.945014793894619000e+15,1.430222085921303840e+17,3.703338230681061760e+17,6.265299352797358400e+16
8.817099609375000000e+02,5.591381933235859200e+17,5.717650972361776000e+17,2.907289990837465000e+15,1.409621920402108320e+17,3.671463333707667200e+17,6.373482892690575200e+16
8.821800537109379547e+02,5.554843645338946560e+17,5.689666439770289280e+17,2.882157722014470500e+15,1.395916445008102400e+17,3.649953139231210880e+17,6.446853264649952800e+16
8.826500244140629547e+02,5.494177024178224640e+17,5.661798651695338240e+17,2.857241783239759500e+15,1.382348370625076960e+17,3.628348075256030720e+17,6.520950711804241600e+16
8.829392371544480511e+02,5.499139837177657600e+17,5.644701335937560960e+17,2.842008727895389000e+15,1.374062471871963040e+17,3.615004852158683520e+17,6.566904167372979200e+16
8.832284498948320106e+02,5.477784120992528000e+17,5.627604020179850240e+17,2.826775672551078500e+15,1.365776573118881600e+17,3.601661629061388800e+17,6.612857622941535200e+16
8.835899658203129547e+02,5.446693507157787520e+17,5.606320513587329280e+17,2.807893039805402500e+15,1.355520701344437920e+17,3.584910918130531200e+17,6.670871764665406400e+16
8.847028222656249454e+02,5.471798710509746560e+17,5.541152672821712640e+17,2.750380403666195500e+15,1.324343011163056640e+17,3.533076861637930240e+17,6.851680779578470400e+16
8.850000000000000000e+02,5.445363577984911360e+17,5.523845137251377280e+17,2.735183070238816500e+15,1.316120442911812480e+17,3.519167109907675520e+17,6.900550815187454400e+16
8.854699707031250000e+02,5.419196547501006080e+17,5.496513654126926080e+17,2.711212385248195000e+15,1.303157416368005440e+17,3.497144913575281920e+17,6.978068117148803200e+16
8.859399414062500000e+02,5.401373579953703680e+17,5.469360923871616640e+17,2.687527481265179000e+15,1.290377973299525440e+17,3.475010972420626560e+17,7.056636177609892000e+16
8.859399414062500000e+02,5.372509296311117440e+17,5.469360923871616640e+17,2.687527481265179000e+15,1.290377973299525440e+17,3.475010972420626560e+17,7.056636177609892000e+16
8.868800048828129547e+02,5.330346902772750720e+17,5.415286818911649920e+17,2.640511831346223500e+15,1.265047598564967040e+17,3.430608550232946560e+17,7.215123973769976000e+16
8.875253530649040385e+02,5.331646501586835840e+17,5.378382434747160960e+17,2.608558512281913000e+15,1.247866122207952800e+17,3.400014785885016320e+17,7.325117620310624000e+16
8.878845590444719846e+02,5.290334166015366400e+17,5.357981400051126400e+17,2.590973833362399500e+15,1.238432126091678560e+17,3.382921436366246400e+17,7.387083950417499200e+16
8.882900390625000000e+02,5.287067004008202880e+17,5.334952240218408320e+17,2.571123841071409500e+15,1.227782813071042880e+17,3.363626068067069440e+17,7.457032977098758400e+16
8.890000000000000000e+02,5.278105597264952960e+17,5.294947644387076480e+17,2.536799822323363000e+15,1.209415047334354720e+17,3.329718881886809600e+17,7.581101436059211200e+16
